"null"	"Datum"	"Name"	"Ticker"	"Letzter"	"Preis"	"Menge"	"Pos. Veränd."	"Richtung"	"Typ"	"Stop"	"Limit"	"Status"	"Gewinn"	"Gewinn pro Einheit"	"Trail. Stop"	"% Gap"	"Bid"	"Spread"	"Ask"	"Gültigkeit"	"Kommentar"	"Dauer"	"Typ"	"Sektor"	"Börsenplatz"	"Währung"	
""	"16 Apr. 2026, 15:52:22"	"ENERGOUS"	"WATT"	""	"23,05$"	"100"	"-100 => 0"	"Kauf"	"Stop"	"23,00$"	""	"Ausgeführt"	"-133,00$"	"-6,12%"	""	""	"22,75"	"9,89%"	"25,00"	"Kein Limit"	""	"70,9M"	"AKT"	"Telekommunikation"	"NASDAQ ETH"	"USD"	
""	"16 Apr. 2026, 15:35:02"	"CREDICORP"	"BAP"	""	"320,31$"	"9"	"-9 => 0"	"Kauf"	"At Market"	""	""	"Ausgeführt"	"+41,04$"	"+1,40%"	""	""	"324,70"	"86,95%"	"607,02"	"Tagesende"	""	"73,2M"	"AKT"	"Finanzdienstleistung"	"NYSE ETH"	"USD"	
""	"16 Apr. 2026, 15:30:10"	"DEERE & COMPANY"	"DE"	""	"572,36$"	"-8"	"8 => 0"	"Verkauf"	"Stop"	"571,85$"	""	"Ausgeführt"	"-29,16$"	"-0,63%"	""	""	"601,00"	"0,33%"	"603,00"	"Kein Limit"	""	"72,5M"	"AKT"	"Industrieunternehmen"	"NYSE ETH"	"USD"	
""	"15 Apr. 2026, 20:40:09"	"KLA"	"KLAC"	""	"1.709,94$"	"4"	"0 => 4"	"Kauf"	"Limit"	""	"1.709,94$"	"Ausgeführt"	"-"	"-"	""	""	"248,65"	"0,95%"	"251,00"	"Kein Limit"	""	""	"AKT"	"Industrieunternehmen"	"NASDAQ ETH"	"USD"	
""	"15 Apr. 2026, 20:09:59"	"ENERGOUS"	"WATT"	""	"21,72$"	"-100"	"0 => -100"	"USD"	"At Market"	""	""	"Ausgeführt"	"-"	"-"	""	""	"22,75"	"9,89%"	"25,00"	"Tagesende"	""	""	"AKT"	"Telekommunikation"	"NASDAQ ETH"	"USD"	
""	"15 Apr. 2026, 19:21:01"	"DEERE & COMPANY"	"DE"	""	"576,00$"	"8"	"0 => 8"	"Kauf"	"Limit"	""	"576,00$"	"Ausgeführt"	"-"	"-"	""	""	"601,00"	"0,33%"	"603,00"	"Kein Limit"	""	""	"AKT"	"Industrieunternehmen"	"NYSE ETH"	"USD"	
""	"15 Apr. 2026, 19:14:55"	"CREDICORP"	"BAP"	""	"324,87$"	"-9"	"0 => -9"	"Verkauf"	"Limit"	""	"324,71$"	"Ausgeführt"	"-"	"-"	""	""	"324,70"	"86,95%"	"607,02"	"Kein Limit"	""	""	"AKT"	"Finanzdienstleistung"	"NYSE ETH"	"USD"	
""	"15 Apr. 2026, 19:11:53"	"CATERPILLAR"	"CAT"	""	"759,95$"	"4"	"0 => 4"	"Kauf"	"Limit"	""	"759,95$"	"Ausgeführt"	"-"	"-"	""	""	"1.005,01"	"0,84%"	"1.013,50"	"Kein Limit"	""	""	"AKT"	"Industrieunternehmen"	"NYSE ETH"	"USD"	
""	"15 Apr. 2026, 18:45:32"	"AST SPACEMOBILE"	"ASTS"	""	"84,99$"	"3"	"18 => 21"	"Kauf"	"Limit"	""	"84,99$"	"Ausgeführt"	"-"	"-"	""	""	"68,95"	"0,33%"	"69,18"	"Kein Limit"	""	""	"AKT"	"Telekommunikation"	"NASDAQ ETH"	"USD"	
""	"15 Apr. 2026, 18:41:31"	"OKLO CLASS A"	"OKLO"	""	"63,94$"	"-100"	"100 => 0"	"Verkauf"	"Stop"	"64,00$"	""	"Ausgeführt"	"+558,00$"	"+9,56%"	""	""	"54,56"	"0,40%"	"54,78"	"Kein Limit"	""	"104M"	"AKT"	"Versorgungssektor"	"NYSE ETH"	"USD"	
""	"15 Apr. 2026, 18:37:09"	"AVIS BUDGET"	"CAR"	""	"355,68$"	"-10"	"10 => 0"	"Verkauf"	"Stop"	"356,60$"	""	"Ausgeführt"	"+106,75$"	"+3,09%"	""	""	"174,20"	"10,10%"	"191,80"	"Kein Limit"	""	"7,94M"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"15 Apr. 2026, 18:26:29"	"AST SPACEMOBILE"	"ASTS"	""	"85,35$"	"3"	"15 => 18"	"Kauf"	"At Market"	""	""	"Ausgeführt"	"-"	"-"	""	""	"68,95"	"0,33%"	"69,18"	"Tagesende"	""	""	"AKT"	"Telekommunikation"	"NASDAQ ETH"	"USD"	
""	"15 Apr. 2026, 16:24:53"	"AVIS BUDGET"	"CAR"	""	"345,00$"	"10"	"0 => 10"	"Kauf"	"Limit"	""	"345,00$"	"Ausgeführt"	"-"	"-"	""	""	"174,20"	"10,10%"	"191,80"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"15 Apr. 2026, 16:08:26"	"WINGSTOP"	"WING"	""	"195,00$"	"10"	"0 => 10"	"Kauf"	"Limit"	""	"195,00$"	"Ausgeführt"	"-"	"-"	""	""	"149,63"	"6,66%"	"159,60"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"15 Apr. 2026, 16:07:37"	"SANDISK"	"SNDK"	""	"888,14$"	"-8"	"8 => 0"	"Verkauf"	"Stop"	"890,00$"	""	"Ausgeführt"	"+70,40$"	"+1,00%"	""	""	"2.123,00"	"0,33%"	"2.130,00"	"Kein Limit"	""	"411M"	"AKT"	"Industrieunternehmen"	"NASDAQ ETH"	"USD"	
""	"15 Apr. 2026, 15:45:11"	"LAM RESEARCH"	"LRCX"	""	"262,40$"	"10"	"0 => 10"	"Kauf"	"Limit"	""	"262,40$"	"Ausgeführt"	"-"	"-"	""	""	"398,00"	"0,20%"	"398,79"	"Kein Limit"	""	""	"AKT"	"Industrieunternehmen"	"NASDAQ ETH"	"USD"	
""	"15 Apr. 2026, 15:38:42"	"APPLIED OPTOELECTRONICS"	"AAOI"	""	"138,96$"	"-12"	"12 => 0"	"Verkauf"	"Stop"	"138,80$"	""	"Ausgeführt"	"+202,73$"	"+13,84%"	""	""	"152,18"	"0,21%"	"152,50"	"Kein Limit"	""	"680M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"15 Apr. 2026, 15:34:33"	"AVIS BUDGET"	"CAR"	""	"378,11$"	"-8"	"8 => 0"	"Verkauf"	"Stop"	"379,00$"	"USD"	"Ausgeführt"	"-7,44$"	"-0,25%"	""	""	"174,20"	"10,10%"	"191,80"	"Kein Limit"	""	"72,2M"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"15 Apr. 2026, 15:30:04"	"AST SPACEMOBILE"	"ASTS"	""	"87,00$"	"15"	"0 => 15"	"Kauf"	"Limit"	""	"87,00$"	"Ausgeführt"	"-"	"-"	""	""	"68,95"	"0,33%"	"69,18"	"Kein Limit"	""	""	"AKT"	"Telekommunikation"	"NASDAQ ETH"	"USD"	
""	"15 Apr. 2026, 13:18:57"	"ASML NEW YORK REGISTRY SHARES"	"ASML"	""	"1.497,00$"	"2"	"0 => 2"	"Kauf"	"Limit"	""	"1.497,00$"	"Ausgeführt"	"-"	"-"	""	""	"1.821,04"	"0,33%"	"1.827,00"	"Kein Limit"	""	""	"AKT"	"Industrieunternehmen"	"NASDAQ ETH"	"USD"	
""	"14 Apr. 2026, 21:36:52"	"PERMIAN RESOURCES CLASS A"	"PR"	""	"19,87$"	"-100"	"100 => 0"	"Verkauf"	"Stop"	"19,88$"	""	"Ausgeführt"	"-72,43$"	"-3,52%"	""	""	"18,10"	"3,31%"	"18,70"	"Kein Limit"	""	"364M"	"AKT"	"Energiewirtschaft"	"NYSE ETH"	"USD"	
""	"14 Apr. 2026, 19:31:58"	"AVIS BUDGET"	"CAR"	""	"381,02$"	"3"	"5 => 8"	"Kauf"	"At Market"	""	""	"Ausgeführt"	"-"	"-"	""	""	"174,20"	"10,10%"	"191,80"	"Tagesende"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"14 Apr. 2026, 19:30:36"	"AVIS BUDGET"	"CAR"	""	"377,85$"	"5"	"0 => 5"	"Kauf"	"Limit"	""	"377,85$"	"Ausgeführt"	"-"	"-"	""	""	"174,20"	"10,10%"	"191,80"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"14 Apr. 2026, 19:18:05"	"APPLIED OPTOELECTRONICS"	"AAOI"	""	"149,50$"	"2"	"10 => 12"	"Kauf"	"At Market"	""	""	"Ausgeführt"	"-"	"-"	""	""	"152,18"	"0,21%"	"152,50"	"Tagesende"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"14 Apr. 2026, 17:15:51"	"SASOL"	"SSL"	""	"12,89$"	"-300"	"300 => 0"	"Verkauf"	"Stop"	"12,90$"	""	"Ausgeführt"	"+45,21$"	"+1,18%"	""	""	"9,50"	"11,58%"	"10,60"	"Kein Limit"	""	"334M"	"AKT"	"Energiewirtschaft"	"NYSE ETH"	"USD"	
""	"14 Apr. 2026, 15:30:00"	"INTEL"	"PANW"	""	"65,02$"	"10"	"0 => 10"	"Kauf"	"Limit"	""	"65,02$"	"Ausgeführt"	"-"	"-"	""	""	"136,40"	"0,13%"	"136,58"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"14 Apr. 2026, 14:43:34"	"DEUTSCHE BOERSE"	"DB1"	""	"252,8€"	"-8"	"8 => 0"	"Verkauf"	"Stop"	"252,9€"	""	"Ausgeführt"	"+3,20€"	"+0,16%"	""	""	"244,3"	"0,37%"	"245,2"	"Kein Limit"	""	"366M"	"AKT"	"Finanzdienstleistung"	"XETRA"	"EUR"	
""	"14 Apr. 2026, 14:15:40"	"SANDISK"	"SNDK"	""	"973,00$"	"2"	"6 => 8"	"Kauf"	"Limit"	""	"973,00$"	"Ausgeführt"	"-"	"-"	""	""	"2.123,00"	"0,33%"	"2.130,00"	"Kein Limit"	""	""	"AKT"	"Industrieunternehmen"	"NASDAQ ETH"	"USD"	
""	"14 Apr. 2026, 13:46:35"	"OKLO CLASS A"	"OKLO"	""	"58,36$"	"100"	"0 => 100"	"Kauf"	"Limit"	""	"58,36$"	"Ausgeführt"	"-"	"-"	""	""	"54,56"	"0,40%"	"54,78"	"Kein Limit"	""	""	"AKT"	"Versorgungssektor"	"NYSE ETH"	"USD"	
""	"13 Apr. 2026, 18:39:19"	"Spot EUR/USD"	"EURUSD"	""	"1,17165$"	"-2.129"	""	"Verkauf"	"Währungskonvertierung"	""	""	"Ausgeführt"	"-"	"-"	""	""	"1,13581"	"0,1Pips"	"1,13582"	"Tagesende"	""	""	"FX"	""	"Forex - IB"	"USD"	
""	"13 Apr. 2026, 16:01:14"	"ENTERGY"	"ETR"	""	"115,63$"	"-10"	"10 => 0"	"Verkauf"	"Stop"	"115,74$"	""	"Ausgeführt"	"+54,50$"	"+4,95%"	""	""	"109,60"	"4,63%"	"114,67"	"Kein Limit"	""	"1,12B"	"AKT"	"Versorgungssektor"	"NYSE ETH"	"USD"	
""	"13 Apr. 2026, 15:44:51"	"APPLIED MATERIALS"	"AMAT"	""	"395,99$"	"-2"	"2 => 0"	"Verkauf"	"Stop"	"396,40$"	""	"Ausgeführt"	"+84,64$"	"+11,97%"	""	""	"615,27"	"0,41%"	"617,80"	"Kein Limit"	""	"1,02B"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"13 Apr. 2026, 15:38:44"	"RWE"	"RWE"	""	"58,62€"	"-30"	"30 => 0"	"Verkauf"	"Stop"	"58,60€"	""	"Ausgeführt"	"+3,60€"	"+0,21%"	""	""	"54,00"	"0,48%"	"54,26"	"Kein Limit"	""	"283M"	"AKT"	"Versorgungssektor"	"XETRA"	"EUR"	
""	"13 Apr. 2026, 15:33:38"	"QUALCOMM"	"QCOM"	""	"127,14$"	"-5"	"5 => 0"	"Verkauf"	"Stop"	"127,23$"	""	"Ausgeführt"	"+7,75$"	"+1,23%"	""	""	"215,11"	"0,34%"	"215,84"	"Kein Limit"	""	"970M"	"AKT"	"Telekommunikation"	"NASDAQ ETH"	"USD"	
""	"13 Apr. 2026, 15:30:02"	"GOLDMAN SACHS"	"GS"	""	"871,88$"	"-2"	"2 => 0"	"Verkauf"	"Stop"	"889,30$"	""	"Ausgeführt"	"-46,23$"	"-2,58%"	""	""	"1.083,00"	"0,24%"	"1.085,60"	"Kein Limit"	""	"258M"	"AKT"	"Finanzdienstleistung"	"NYSE ETH"	"USD"	
""	"10 Apr. 2026, 21:55:06"	"SANDISK"	"SNDK"	""	"848,12$"	"6"	"0 => 6"	"Kauf"	"Limit"	""	"848,12$"	"Ausgeführt"	"-"	"-"	""	""	"2.123,00"	"0,33%"	"2.130,00"	"Kein Limit"	""	""	"AKT"	"Industrieunternehmen"	"NASDAQ ETH"	"USD"	
""	"10 Apr. 2026, 20:21:47"	"SASOL"	"SSL"	""	"12,74$"	"300"	"0 => 300"	"Kauf"	"Limit"	""	"12,74$"	"Ausgeführt"	"-"	"-"	""	""	"9,50"	"11,58%"	"10,60"	"Kein Limit"	""	""	"AKT"	"Energiewirtschaft"	"NYSE ETH"	"USD"	
""	"10 Apr. 2026, 18:08:30"	"Spot EUR/CAD"	"EURCAD"	""	"1,62155CAD"	"726"	""	"Kauf"	"Währungskonvertierung"	""	""	"Ausgeführt"	"-"	"-"	""	""	"1,61632"	"0,7Pips"	"1,61639"	"Tagesende"	""	""	"FX"	""	"Forex - IB"	"CAD"	
""	"10 Apr. 2026, 17:26:13"	"HANNOVER RUECK"	"HNR1"	""	"272,2€"	"-2"	"2 => 0"	"Verkauf"	"Stop"	"272,0€"	""	"Ausgeführt"	"+2,00€"	"+0,37%"	""	""	"237,6"	"0,42%"	"238,6"	"Kein Limit"	""	"2,01B"	"AKT"	"Finanzdienstleistung"	"XETRA"	"EUR"	
""	"10 Apr. 2026, 16:24:34"	"PERMIAN RESOURCES CLASS A"	"PR"	""	"20,59$"	"100"	"0 => 100"	"Kauf"	"Limit"	""	"20,60$"	"Ausgeführt"	"-"	"-"	""	""	"18,10"	"3,31%"	"18,70"	"Kein Limit"	""	""	"AKT"	"Energiewirtschaft"	"NYSE ETH"	"USD"	
""	"10 Apr. 2026, 15:55:10"	"GOLDMAN SACHS"	"GS"	""	"895,00$"	"2"	"0 => 2"	"Kauf"	"Limit"	""	"895,00$"	"Ausgeführt"	"-"	"-"	""	""	"1.083,00"	"0,24%"	"1.085,60"	"Kein Limit"	""	""	"AKT"	"Finanzdienstleistung"	"NYSE ETH"	"USD"	
""	"10 Apr. 2026, 15:30:07"	"NETFLIX"	"PANW"	""	"102,64$"	"-69"	"69 => 0"	"Verkauf"	"Trailing Stop"	"102,49$"	""	"Ausgeführt"	"+89,36$"	"+1,28%"	"0,59"	""	"71,75"	"0,04%"	"71,78"	"Kein Limit"	""	"76,8M"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"10 Apr. 2026, 15:30:00"	"LINCOLN EDUCATIONAL SERVICES"	"LINC"	""	"39,64$"	"-50"	"50 => 0"	"Verkauf"	"Stop"	"40,11$"	""	"Ausgeführt"	"-17,50$"	"-0,88%"	""	""	"44,54"	"20,12%"	"53,50"	"Kein Limit"	""	"930M"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"10 Apr. 2026, 09:00:27"	"DEUTSCHE BOERSE"	"DB1"	""	"252,4€"	"8"	"0 => 8"	"Kauf"	"Limit"	""	"252,9€"	"Ausgeführt"	"-"	"-"	""	""	"244,3"	"0,37%"	"245,2"	"Kein Limit"	""	""	"AKT"	"Finanzdienstleistung"	"XETRA"	"EUR"	
""	"10 Apr. 2026, 09:00:03"	"RWE"	"RWE"	""	"58,50€"	"30"	"0 => 30"	"Kauf"	"Limit"	""	"58,56€"	"Ausgeführt"	"-"	"-"	""	""	"54,00"	"0,48%"	"54,26"	"Kein Limit"	""	""	"AKT"	"Versorgungssektor"	"XETRA"	"EUR"	
""	"9 Apr. 2026, 20:04:12"	"ORACLE"	"ORCL"	""	"137,00$"	"-8"	"8 => 0"	"Verkauf"	"Stop"	"137,00$"	""	"Ausgeführt"	"-47,20$"	"-4,13%"	""	""	"159,13"	"0,23%"	"159,50"	"Kein Limit"	""	"641M"	"AKT"	"Technologie"	"NYSE ETH"	"USD"	
""	"9 Apr. 2026, 18:10:38"	"NETFLIX"	"NFLX"	""	"101,35$"	"69"	"0 => 69"	"Kauf"	"Limit"	""	"101,35$"	"Ausgeführt"	"-"	"-"	""	""	"71,75"	"0,04%"	"71,78"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"9 Apr. 2026, 16:52:43"	"KYNDRYL"	"KD"	""	"12,68$"	"-100"	"100 => 0"	"Verkauf"	"Stop"	"12,68$"	""	"Ausgeführt"	"-39,93$"	"-3,05%"	""	""	"11,00"	"1,18%"	"11,13"	"Kein Limit"	""	"681M"	"AKT"	"Technologie"	"NYSE ETH"	"USD"	
""	"9 Apr. 2026, 15:33:10"	"KLAVIYO SERIES A"	"KVYO"	""	"17,57$"	"-50"	"50 => 0"	"Verkauf"	"Stop"	"17,60$"	""	"Ausgeführt"	"-63,50$"	"-6,74%"	""	""	"14,06"	"0,36%"	"14,11"	"Kein Limit"	""	"610M"	"AKT"	"Technologie"	"NYSE ETH"	"USD"	
""	"9 Apr. 2026, 15:28:00"	"ADOBE"	"ADBE"	""	"235,56$"	"4"	"0 => 4"	"Kauf"	"Limit"	""	"235,56$"	"Ausgeführt"	"-"	"-"	""	""	"195,30"	"0,08%"	"195,45"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"8 Apr. 2026, 21:55:04"	"DOCUSIGN"	"DOCU"	""	"45,80$"	"-20"	"20 => 0"	"Verkauf"	"Stop"	"45,80$"	""	"Ausgeführt"	"-36,20$"	"-3,80%"	"USD"	""	"43,75"	"1,12%"	"44,24"	"Kein Limit"	""	"561M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"8 Apr. 2026, 21:05:07"	"OPEN TEXT"	"OTEX"	""	"29,81CAD"	"-40"	"40 => 0"	"Verkauf"	"Stop"	"29,82CAD"	""	"Ausgeführt"	"-42,00CAD"	"-3,40%"	""	""	"30,15"	"2,45%"	"30,89"	"Kein Limit"	""	"539M"	"AKT"	"Technologie"	"TSX"	"CAD"	
""	"8 Apr. 2026, 19:37:22"	"WORKDAY"	"WDAY"	""	"122,98$"	"-7"	"7 => 0"	"Verkauf"	"Stop"	"123,00$"	""	"Ausgeführt"	"-42,49$"	"-4,70%"	""	""	"113,00"	"3,63%"	"117,10"	"Kein Limit"	""	"613M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"8 Apr. 2026, 00:00:42"	"Spot  Gold"	"XAUUSD"	""	"4.743,87$"	"4"	"-4 => 0"	"Kauf"	"Stop"	"4.744,15$"	""	"Ausgeführt"	"-230,92$"	"-57,73"	""	""	"4.000,22"	"0,38"	"4.000,60"	"Kein Limit"	""	"9,67M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"7 Apr. 2026, 21:19:28"	"Spot  Gold"	"XAUUSD"	""	"4.686,14$"	"-4"	"0 => -4"	"Verkauf"	"Limit"	""	"4.686,14$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,22"	"0,38"	"4.000,60"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"7 Apr. 2026, 21:08:27"	"INTUIT"	"INTU"	""	"408,00$"	"-3"	"3 => 0"	"Verkauf"	"Stop"	"408,00$"	""	"Ausgeführt"	"-41,94$"	"-3,31%"	""	""	"260,80"	"0,19%"	"261,30"	"Kein Limit"	""	"524M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"7 Apr. 2026, 18:47:40"	"APPLIED OPTOELECTRONICS"	"AAOI"	""	"116,58$"	"10"	"0 => 10"	"Kauf"	"Limit"	""	"116,58$"	"Ausgeführt"	"-"	"-"	""	""	"152,18"	"0,21%"	"152,50"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"7 Apr. 2026, 17:09:25"	"HEIDELBERG MATERIALS"	"HEI"	""	"169,80€"	"-9"	"9 => 0"	"Verkauf"	"Stop"	"169,80€"	""	"Ausgeführt"	"-36,45€"	"-2,33%"	""	""	"180,40"	"1,80%"	"183,65"	"Kein Limit"	""	"1,75B"	"AKT"	"USD"	"XETRA"	"EUR"	
""	"7 Apr. 2026, 16:55:00"	"Spot  Gold"	"XAUUSD"	""	"4.638,42$"	"-7"	"7 => 0"	"Verkauf"	"Stop"	"4.639,60$"	""	"Ausgeführt"	"+81,34$"	"+11,62"	""	""	"4.000,22"	"0,37"	"4.000,59"	"Kein Limit"	""	"3,17M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"7 Apr. 2026, 16:18:16"	"Spot  Gold"	"XAUUSD"	""	"4.611,15$"	"2"	"5 => 7"	"Kauf"	"Limit"	""	"4.611,60$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,22"	"0,37"	"4.000,59"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"7 Apr. 2026, 16:02:12"	"Spot  Gold"	"XAUUSD"	""	"4.633,06$"	"5"	"0 => 5"	"Kauf"	"Limit"	""	"4.633,20$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,22"	"0,37"	"4.000,59"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"7 Apr. 2026, 14:24:08"	"Spot  Gold"	"XAUUSD"	""	"4.671,38$"	"3"	"-3 => 0"	"Kauf"	"Stop"	"4.670,28$"	""	"Ausgeführt"	"-43,55$"	"-14,517"	""	""	"4.000,22"	"0,37"	"4.000,59"	"Kein Limit"	""	"2,79M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"7 Apr. 2026, 14:06:40"	"Spot  Gold"	"XAUUSD"	""	"4.663,17$"	"-1"	"-2 => -3"	"Verkauf"	"Limit"	""	"4.661,90$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,22"	"0,37"	"4.000,59"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"7 Apr. 2026, 13:37:34"	"Spot  Gold"	"XAUUSD"	""	"4.653,71$"	"-2"	"0 => -2"	"Verkauf"	"Limit"	""	"4.652,85$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,22"	"0,37"	"4.000,59"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"7 Apr. 2026, 13:09:08"	"Spot EUR/USD"	"EURUSD"	""	"1,15490$"	"-980"	""	"Verkauf"	"Währungskonvertierung"	""	""	"Ausgeführt"	"-"	"-"	""	""	"1,13581"	"0,1Pips"	"1,13582"	"Tagesende"	""	""	"FX"	""	"Forex - IB"	"USD"	
""	"6 Apr. 2026, 20:04:27"	"ALTO NEUROSCIENCE"	"ANRO"	""	"22,30$"	"50"	"0 => 50"	"Kauf"	"Limit"	""	"22,30$"	"Ausgeführt"	"-"	"-"	""	""	"23,20"	"13,79%"	"26,40"	"Kein Limit"	""	""	"AKT"	"Gesundheitswesen"	"NYSE ETH"	"USD"	
""	"6 Apr. 2026, 16:59:47"	"Spot EUR/CAD"	"EURCAD"	""	"1,60605CAD"	"-766"	""	"Verkauf"	"Währungskonvertierung"	""	""	"Ausgeführt"	"-"	"-"	""	""	"1,61632"	"0,7Pips"	"1,61639"	"Tagesende"	""	""	"FX"	""	"Forex - IB"	"CAD"	
""	"6 Apr. 2026, 16:59:37"	"Spot EUR/USD"	"EURUSD"	""	"1,15420$"	"-12.509"	""	"Verkauf"	"Währungskonvertierung"	""	""	"Ausgeführt"	"-"	"-"	""	""	"1,13581"	"0,1Pips"	"1,13582"	"Tagesende"	""	""	"FX"	""	"Forex - IB"	"USD"	
""	"6 Apr. 2026, 14:25:55"	"Spot  Gold"	"XAUUSD"	""	"4.660,00$"	"-3"	"3 => 0"	"Verkauf"	"Stop"	"4.660,70$"	""	"Ausgeführt"	"+14,65$"	"+4,883"	""	""	"4.000,22"	"0,37"	"4.000,59"	"Kein Limit"	""	"23,3M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"6 Apr. 2026, 09:24:56"	"Spot  Gold"	"XAUUSD"	""	"4.646,35$"	"1"	"2 => 3"	"Kauf"	"Limit"	""	"4.646,82$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,22"	"0,37"	"4.000,59"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"6 Apr. 2026, 07:57:02"	"Spot  Gold"	"XAUUSD"	""	"4.659,50$"	"2"	"0 => 2"	"Kauf"	"Limit"	""	"4.659,50$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,22"	"0,37"	"4.000,59"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"6 Apr. 2026, 03:18:32"	"Spot  Gold"	"XAUUSD"	""	"4.627,94$"	"-2"	"2 => 0"	"Verkauf"	"Stop"	"4.628,28$"	""	"Ausgeführt"	"-14,32$"	"-7,16"	""	""	"4.000,22"	"0,37"	"4.000,59"	"Kein Limit"	""	"120.000"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"6 Apr. 2026, 03:16:32"	"Spot  Gold"	"XAUUSD"	""	"4.635,10$"	"2"	"0 => 2"	"Kauf"	"Limit"	""	"4.635,10$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,22"	"0,37"	"4.000,59"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"2 Apr. 2026, 22:57:16"	"Spot  Gold"	"XAUUSD"	""	"4.675,24$"	"3"	"-3 => 0"	"Kauf"	"Stop"	"4.674,76$"	""	"Ausgeführt"	"-242,31$"	"-80,77"	""	""	"4.000,22"	"0,37"	"4.000,59"	"Kein Limit"	""	"27M"	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"2 Apr. 2026, 15:32:21"	"AUTODESK"	"ADSK"	""	"234,31$"	"-5"	"5 => 0"	"Verkauf"	"Stop"	"235,00$"	""	"Ausgeführt"	"-2,97$"	"-0,25%"	""	""	"190,00"	"0,69%"	"191,31"	"Kein Limit"	""	"85,8M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"2 Apr. 2026, 15:32:01"	"ADOBE"	"ADBE"	""	"240,21$"	"-4"	"4 => 0"	"Verkauf"	"Stop"	"240,10$"	""	"Ausgeführt"	"+2,64$"	"+0,28%"	""	""	"195,30"	"0,08%"	"195,45"	"Kein Limit"	""	"83,6M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"2 Apr. 2026, 15:30:00"	"OPEN TEXT"	"OTEX"	""	"30,86CAD"	"40"	"0 => 40"	"Kauf"	"Limit"	""	"30,95CAD"	"Ausgeführt"	"-"	"-"	""	""	"30,15"	"2,45%"	"30,89"	"Kein Limit"	""	""	"AKT"	"Technologie"	"TSX"	"CAD"	
""	"2 Apr. 2026, 15:27:02"	"Spot  Gold"	"XAUUSD"	""	"4.594,47$"	"-3"	"0 => -3"	"Verkauf"	"Limit"	""	"4.593,55$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,22"	"0,37"	"4.000,59"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
